"행정구역(동읍면)별","5세별","항목","단위","2019 년",
"길음제1동","65 - 69세","남자인구수","명","556",
"길음제1동","65 - 69세","여자인구수","명","735",
"길음제1동","70 - 74세","총인구수","명","1124",
"길음제1동","70 - 74세","남자인구수","명","478",
"길음제1동","70 - 74세","여자인구수","명","646",
"길음제1동","75 - 79세","총인구수","명","921",
"길음제1동","75 - 79세","남자인구수","명","414",
"길음제1동","75 - 79세","여자인구수","명","507",
"길음제1동","80 - 84세","총인구수","명","539",
"길음제1동","80 - 84세","남자인구수","명","203",
"길음제1동","80 - 84세","여자인구수","명","336",
"길음제1동","85 - 89세","총인구수","명","241",
"길음제1동","85 - 89세","남자인구수","명","73",
"길음제1동","85 - 89세","여자인구수","명","168",
"길음제1동","90 - 94세","총인구수","명","86",
"길음제1동","90 - 94세","남자인구수","명","18",
"길음제1동","90 - 94세","여자인구수","명","68",
"길음제1동","95 - 99세","총인구수","명","29",
"길음제1동","95 - 99세","남자인구수","명","6",
"길음제1동","95 - 99세","여자인구수","명","23",
"길음제1동","100+","총인구수","명","25",
"길음제1동","100+","남자인구수","명","7",
"길음제1동","100+","여자인구수","명","18",
"길음제2동","계","총인구수","명","16486",
"길음제2동","계","남자인구수","명","8011",
"길음제2동","계","여자인구수","명","8475",
"길음제2동","0 - 4세","총인구수","명","676",
"길음제2동","0 - 4세","남자인구수","명","355",
"길음제2동","0 - 4세","여자인구수","명","321",
"길음제2동","5 - 9세","총인구수","명","710",
"길음제2동","5 - 9세","남자인구수","명","378",
"길음제2동","5 - 9세","여자인구수","명","332",
"길음제2동","10 - 14세","총인구수","명","615",
"길음제2동","10 - 14세","남자인구수","명","334",
"길음제2동","10 - 14세","여자인구수","명","281",
"길음제2동","15 - 19세","총인구수","명","783",
"길음제2동","15 - 19세","남자인구수","명","422",
"길음제2동","15 - 19세","여자인구수","명","361",
"길음제2동","20 - 24세","총인구수","명","1024",
"길음제2동","20 - 24세","남자인구수","명","501",
"길음제2동","20 - 24세","여자인구수","명","523",
"길음제2동","25 - 29세","총인구수","명","1096",
"길음제2동","25 - 29세","남자인구수","명","523",
"길음제2동","25 - 29세","여자인구수","명","573",
"길음제2동","30 - 34세","총인구수","명","1149",
"길음제2동","30 - 34세","남자인구수","명","550",
"길음제2동","30 - 34세","여자인구수","명","599",
"길음제2동","35 - 39세","총인구수","명","1411",
"길음제2동","35 - 39세","남자인구수","명","704",
"길음제2동","35 - 39세","여자인구수","명","707",
"길음제2동","40 - 44세","총인구수","명","1294",
"길음제2동","40 - 44세","남자인구수","명","597",
"길음제2동","40 - 44세","여자인구수","명","697",
"길음제2동","45 - 49세","총인구수","명","1557",
"길음제2동","45 - 49세","남자인구수","명","750",
"길음제2동","45 - 49세","여자인구수","명","807",
"길음제2동","50 - 54세","총인구수","명","1353",
"길음제2동","50 - 54세","남자인구수","명","693",
"길음제2동","50 - 54세","여자인구수","명","660",
"길음제2동","55 - 59세","총인구수","명","1278",
"길음제2동","55 - 59세","남자인구수","명","615",
"길음제2동","55 - 59세","여자인구수","명","663",
"길음제2동","60 - 64세","총인구수","명","1163",
"길음제2동","60 - 64세","남자인구수","명","561",
"길음제2동","60 - 64세","여자인구수","명","602",
"길음제2동","65 - 69세","총인구수","명","838",
"길음제2동","65 - 69세","남자인구수","명","405",
"길음제2동","65 - 69세","여자인구수","명","433",
"길음제2동","70 - 74세","총인구수","명","595",
"길음제2동","70 - 74세","남자인구수","명","255",
"길음제2동","70 - 74세","여자인구수","명","340",
"길음제2동","75 - 79세","총인구수","명","456",
"길음제2동","75 - 79세","남자인구수","명","192",
"길음제2동","75 - 79세","여자인구수","명","264",
"길음제2동","80 - 84세","총인구수","명","294",
"길음제2동","80 - 84세","남자인구수","명","114",
"길음제2동","80 - 84세","여자인구수","명","180",
"길음제2동","85 - 89세","총인구수","명","122",
"길음제2동","85 - 89세","남자인구수","명","41",
"길음제2동","85 - 89세","여자인구수","명","81",
"길음제2동","90 - 94세","총인구수","명","43",
"길음제2동","90 - 94세","남자인구수","명","12",
"길음제2동","90 - 94세","여자인구수","명","31",
"길음제2동","95 - 99세","총인구수","명","11",
"길음제2동","95 - 99세","남자인구수","명","4",
"길음제2동","95 - 99세","여자인구수","명","7",
"길음제2동","100+","총인구수","명","18",
"길음제2동","100+","남자인구수","명","5",
"길음제2동","100+","여자인구수","명","13",
"종암동","계","총인구수","명","40190",
"종암동","계","남자인구수","명","19820",
"종암동","계","여자인구수","명","20370",
"종암동","0 - 4세","총인구수","명","1231",
"종암동","0 - 4세","남자인구수","명","607",
"종암동","0 - 4세","여자인구수","명","624",
"종암동","5 - 9세","총인구수","명","1715",
"종암동","5 - 9세","남자인구수","명","897",
"종암동","5 - 9세","여자인구수","명","818",
"종암동","10 - 14세","총인구수","명","1807",
"종암동","10 - 14세","남자인구수","명","991",
"종암동","10 - 14세","여자인구수","명","816",
"종암동","15 - 19세","총인구수","명","2042",
"종암동","15 - 19세","남자인구수","명","1074",
"종암동","15 - 19세","여자인구수","명","968",
"종암동","20 - 24세","총인구수","명","2833",
"종암동","20 - 24세","남자인구수","명","1393",
"종암동","20 - 24세","여자인구수","명","1440",
"종암동","25 - 29세","총인구수","명","2991",
"종암동","25 - 29세","남자인구수","명","1684",
"종암동","25 - 29세","여자인구수","명","1307",
"종암동","30 - 34세","총인구수","명","2419",
"종암동","30 - 34세","남자인구수","명","1218",
"종암동","30 - 34세","여자인구수","명","1201",
"종암동","35 - 39세","총인구수","명","2935",
"종암동","35 - 39세","남자인구수","명","1450",
"종암동","35 - 39세","여자인구수","명","1485",
"종암동","40 - 44세","총인구수","명","3043",
"종암동","40 - 44세","남자인구수","명","1497",
"종암동","40 - 44세","여자인구수","명","1546",
"종암동","45 - 49세","총인구수","명","3705",
"종암동","45 - 49세","남자인구수","명","1827",
"종암동","45 - 49세","여자인구수","명","1878",
"종암동","50 - 54세","총인구수","명","3301",
"종암동","50 - 54세","남자인구수","명","1678",
"종암동","50 - 54세","여자인구수","명","1623",
"종암동","55 - 59세","총인구수","명","3099",
"종암동","55 - 59세","남자인구수","명","1546",
"종암동","55 - 59세","여자인구수","명","1553",
"종암동","60 - 64세","총인구수","명","2760",
"종암동","60 - 64세","남자인구수","명","1332",
"종암동","60 - 64세","여자인구수","명","1428",
"종암동","65 - 69세","총인구수","명","1795",
"종암동","65 - 69세","남자인구수","명","820",
"종암동","65 - 69세","여자인구수","명","975",
"종암동","70 - 74세","총인구수","명","1558",
"종암동","70 - 74세","남자인구수","명","662",
"종암동","70 - 74세","여자인구수","명","896",
"종암동","75 - 79세","총인구수","명","1312",
"종암동","75 - 79세","남자인구수","명","564",
"종암동","75 - 79세","여자인구수","명","748",
"종암동","80 - 84세","총인구수","명","961",
"종암동","80 - 84세","남자인구수","명","363",
"종암동","80 - 84세","여자인구수","명","598",
"종암동","85 - 89세","총인구수","명","419",
"종암동","85 - 89세","남자인구수","명","139",
"종암동","85 - 89세","여자인구수","명","280",
"종암동","90 - 94세","총인구수","명","169",
"종암동","90 - 94세","남자인구수","명","43",
"종암동","90 - 94세","여자인구수","명","126",
"종암동","95 - 99세","총인구수","명","53",
"종암동","95 - 99세","남자인구수","명","21",
"종암동","95 - 99세","여자인구수","명","32",
"종암동","100+","총인구수","명","42",
"종암동","100+","남자인구수","명","14",
"종암동","100+","여자인구수","명","28",
"월곡제1동","계","총인구수","명","27325",
"월곡제1동","계","남자인구수","명","13238",
"월곡제1동","계","여자인구수","명","14087",
"월곡제1동","0 - 4세","총인구수","명","956",
"월곡제1동","0 - 4세","남자인구수","명","482",
"월곡제1동","0 - 4세","여자인구수","명","474",
"월곡제1동","5 - 9세","총인구수","명","1331",
"월곡제1동","5 - 9세","남자인구수","명","661",
"월곡제1동","5 - 9세","여자인구수","명","670",
"월곡제1동","10 - 14세","총인구수","명","1374",
"월곡제1동","10 - 14세","남자인구수","명","686",
"월곡제1동","10 - 14세","여자인구수","명","688",
"월곡제1동","15 - 19세","총인구수","명","1353",
"월곡제1동","15 - 19세","남자인구수","명","641",
"월곡제1동","15 - 19세","여자인구수","명","712",
"월곡제1동","20 - 24세","총인구수","명","1438",
"월곡제1동","20 - 24세","남자인구수","명","704",
"월곡제1동","20 - 24세","여자인구수","명","734",
"월곡제1동","25 - 29세","총인구수","명","1648",
"월곡제1동","25 - 29세","남자인구수","명","801",
"월곡제1동","25 - 29세","여자인구수","명","847",
"월곡제1동","30 - 34세","총인구수","명","1571",
"월곡제1동","30 - 34세","남자인구수","명","786",
"월곡제1동","30 - 34세","여자인구수","명","785",
"월곡제1동","35 - 39세","총인구수","명","2157",
"월곡제1동","35 - 39세","남자인구수","명","1053",
"월곡제1동","35 - 39세","여자인구수","명","1104",
"월곡제1동","40 - 44세","총인구수","명","2238",
"월곡제1동","40 - 44세","남자인구수","명","1099",
"월곡제1동","40 - 44세","여자인구수","명","1139",
"월곡제1동","45 - 49세","총인구수","명","2541",
"월곡제1동","45 - 49세","남자인구수","명","1283",
"월곡제1동","45 - 49세","여자인구수","명","1258",
"월곡제1동","50 - 54세","총인구수","명","2168",
"월곡제1동","50 - 54세","남자인구수","명","1108",
"월곡제1동","50 - 54세","여자인구수","명","1060",
"월곡제1동","55 - 59세","총인구수","명","2109",
"월곡제1동","55 - 59세","남자인구수","명","1024",
"월곡제1동","55 - 59세","여자인구수","명","1085",
"월곡제1동","60 - 64세","총인구수","명","2025",
"월곡제1동","60 - 64세","남자인구수","명","973",
"월곡제1동","60 - 64세","여자인구수","명","1052",
"월곡제1동","65 - 69세","총인구수","명","1410",
"월곡제1동","65 - 69세","남자인구수","명","657",
"월곡제1동","65 - 69세","여자인구수","명","753",
"월곡제1동","70 - 74세","총인구수","명","1146",
"월곡제1동","70 - 74세","남자인구수","명","508",
"월곡제1동","70 - 74세","여자인구수","명","638",
"월곡제1동","75 - 79세","총인구수","명","980",
"월곡제1동","75 - 79세","남자인구수","명","455",
"월곡제1동","75 - 79세","여자인구수","명","525",
"월곡제1동","80 - 84세","총인구수","명","543",
"월곡제1동","80 - 84세","남자인구수","명","224",
"월곡제1동","80 - 84세","여자인구수","명","319",
"월곡제1동","85 - 89세","총인구수","명","225",
"월곡제1동","85 - 89세","남자인구수","명","68",
"월곡제1동","85 - 89세","여자인구수","명","157",
"월곡제1동","90 - 94세","총인구수","명","68",
"월곡제1동","90 - 94세","남자인구수","명","15",
"월곡제1동","90 - 94세","여자인구수","명","53",
"월곡제1동","95 - 99세","총인구수","명","20",
"월곡제1동","95 - 99세","남자인구수","명","4",
"월곡제1동","95 - 99세","여자인구수","명","16",
"월곡제1동","100+","총인구수","명","24",
"월곡제1동","100+","남자인구수","명","6",
"월곡제1동","100+","여자인구수","명","18",
"월곡제2동","계","총인구수","명","19947",
